2010-08-26	10:33:50	0.000000	0.000000	31.500000	69.000000
2010-08-26	10:43:50	0.000000	0.000000	31.900000	66.600000
2010-08-26	10:53:50	0.000000	0.000000	32.100000	67.400000
2010-08-26	11:03:50	0.000000	0.000000	32.300000	67.000000
2010-08-26	11:13:50	0.000000	0.000000	32.100000	68.600000
2010-08-26	11:23:50	0.000000	0.000000	32.500000	65.800000
2010-08-26	11:33:50	0.000000	0.000000	32.800000	64.300000
2010-08-26	11:43:50	0.000000	0.000000	32.800000	62.300000
2010-08-26	11:53:50	0.000000	0.000000	33.000000	64.700000
2010-08-26	12:03:50	0.000000	0.000000	33.000000	66.200000
2010-08-26	12:13:50	0.000000	0.000000	32.800000	66.200000
2010-08-26	12:23:50	0.000000	0.000000	32.800000	66.600000
2010-08-26	12:40:12	0.000000	0.000000	32.800000	64.700000
2010-08-26	12:50:12	0.000000	0.000000	33.000000	64.300000
2010-08-26	13:00:12	0.000000	0.000000	33.000000	63.900000
2010-08-26	13:10:12	0.000000	0.000000	33.200000	63.100000
2010-08-26	13:20:12	0.000000	0.000000	33.400000	62.700000
2010-08-26	13:30:12	0.000000	0.000000	33.200000	63.100000
2010-08-26	13:40:12	0.000000	0.000000	33.400000	62.300000
2010-08-26	13:50:12	0.000000	0.000000	33.600000	60.300000
2010-08-26	14:00:12	0.000000	0.000000	33.600000	58.800000
2010-08-26	14:10:12	0.000000	0.000000	33.800000	56.800000
2010-08-26	14:23:28	0.000000	0.000000	33.800000	55.600000
2010-08-26	14:33:28	0.000000	0.000000	33.600000	57.200000
2010-08-26	14:43:28	0.000000	0.000000	33.600000	56.000000
2010-08-26	14:53:28	0.000000	0.000000	33.800000	54.900000
2010-08-26	15:03:28	0.000000	0.000000	33.800000	52.200000
2010-08-26	15:13:28	0.000000	0.000000	33.800000	54.100000
2010-08-26	15:23:28	0.000000	0.000000	33.600000	55.600000
2010-08-26	15:33:28	0.000000	0.000000	33.600000	56.400000
2010-08-26	15:43:28	0.000000	0.000000	33.600000	56.400000
2010-08-26	15:53:28	0.000000	0.000000	33.600000	55.200000
2010-08-26	16:03:28	0.000000	0.000000	33.600000	54.500000
2010-08-26	16:13:28	0.000000	0.000000	33.400000	54.100000
2010-08-26	16:23:28	0.000000	0.000000	33.400000	54.500000
2010-08-26	16:33:28	0.000000	0.000000	33.200000	55.600000
2010-08-26	16:43:28	0.000000	0.000000	33.000000	56.000000
2010-08-26	16:53:28	0.000000	0.000000	33.000000	58.800000
2010-08-26	17:03:28	0.000000	0.000000	32.800000	60.700000
2010-08-26	17:13:28	0.000000	0.000000	32.600000	61.100000
2010-08-26	17:23:28	0.000000	0.000000	32.600000	61.900000
2010-08-26	17:33:28	0.000000	0.000000	32.500000	63.100000
2010-08-26	17:43:28	0.000000	0.000000	32.300000	63.500000
2010-08-26	17:53:28	0.000000	0.000000	32.300000	63.500000
2010-08-26	18:03:28	0.000000	0.000000	32.100000	63.500000
2010-08-26	18:13:28	0.000000	0.000000	32.100000	63.500000
2010-08-26	18:23:28	0.000000	0.000000	32.100000	63.900000
2010-08-26	18:33:28	0.000000	0.000000	31.900000	63.500000
2010-08-26	18:43:28	0.000000	0.000000	31.900000	61.500000
2010-08-26	18:53:28	0.000000	0.000000	31.900000	62.700000
2010-08-26	19:03:28	0.000000	0.000000	31.900000	64.700000
2010-08-26	19:13:28	0.000000	0.000000	31.900000	63.500000
2010-08-26	19:23:28	0.000000	0.000000	31.900000	63.500000
2010-08-26	19:33:28	0.000000	0.000000	31.900000	63.500000
2010-08-26	19:43:28	0.000000	0.000000	31.900000	64.300000
2010-08-26	19:53:28	0.000000	0.000000	31.700000	64.700000
2010-08-26	20:03:28	0.000000	0.000000	31.700000	64.300000
2010-08-26	20:13:28	0.000000	0.000000	31.700000	64.700000
2010-08-26	20:23:28	0.000000	0.000000	31.700000	61.500000
2010-08-26	20:33:28	0.000000	0.000000	31.700000	61.100000
2010-08-26	20:43:28	0.000000	0.000000	31.500000	61.900000
2010-08-26	20:53:28	0.000000	0.000000	31.300000	61.900000
2010-08-26	21:03:28	0.000000	0.000000	31.100000	63.100000
2010-08-26	21:13:28	0.000000	0.000000	31.300000	61.500000
2010-08-26	21:23:28	0.000000	0.000000	31.100000	61.500000
2010-08-26	21:33:28	0.000000	0.000000	31.300000	61.900000
2010-08-26	21:43:28	0.000000	0.000000	31.300000	61.500000
2010-08-26	21:53:28	0.000000	0.000000	31.300000	61.500000
2010-08-26	22:03:28	0.000000	0.000000	31.300000	60.700000
2010-08-26	22:13:28	0.000000	0.000000	31.100000	60.700000
2010-08-26	22:23:28	0.000000	0.000000	31.100000	61.100000

