0	15.7	87.2
1	15.6	87.4
2	15.6	87.6
3	15.6	87.8
4	15.5	88.0
5	15.3	88.9
6	15.1	89.8
7	14.8	90.7
8	14.6	91.6
9	14.5	92.0
10	14.4	92.4
11	14.3	92.8
12	14.2	93.2
13	14.1	93.5
14	14.0	93.8
15	14.0	94.1
16	13.9	94.4
17	13.8	94.7
18	13.8	95.0
19	13.7	95.3
20	13.6	95.6
21	13.6	95.7
22	13.6	95.8
23	13.5	95.9
24	13.5	96.0
25	13.6	95.8
26	13.6	95.6
27	13.6	95.4
28	13.7	95.2
29	13.9	94.4
30	14.1	93.6
31	14.3	92.8
32	14.5	92.0
33	14.8	91.0
34	15.0	90.0
35	15.2	89.0
36	15.5	88.0
37	15.8	86.7
38	16.1	85.4
39	16.5	84.1
40	16.8	82.8
41	17.1	81.7
42	17.3	80.6
43	17.6	79.5
44	17.9	78.4
45	18.2	77.2
46	18.5	76.0
47	18.8	74.8
48	19.1	73.6
49	19.5	72.0
50	19.9	70.4
51	20.3	68.8
52	20.7	67.2
53	21.0	66.1
54	21.2	65.0
55	21.5	63.9
56	21.8	62.8
57	22.2	61.1
58	22.6	59.4
59	23.1	57.7
60	23.5	56.0
61	24.1	53.7
62	24.6	51.4
63	25.2	49.1
64	25.8	46.8
65	26.0	46.0
66	26.2	45.2
67	26.4	44.4
68	26.6	43.6
69	26.3	44.7
70	26.0	45.8
71	25.8	46.9
72	25.5	48.0
73	25.3	48.8
74	25.1	49.6
75	24.9	50.4
76	24.7	51.2
77	24.1	54.8
78	23.4	58.3
79	22.8	61.9
80	22.1	65.4
81	21.9	66.2
82	21.8	66.9
83	21.6	67.7
84	21.4	68.4
85	21.2	69.4
86	21.0	70.5
87	20.8	71.6
88	20.6	72.6
89	19.6	73.8
90	18.5	75.1
91	17.5	76.3
92	16.5	77.6
93	16.3	80.0
94	16.1	82.4
95	15.9	84.8
