1967.233561	0.042812	
1967.947102	0.299687	
1969.512929	0.863385	
1972.049965	1.776718	
1975.538390	3.032551	
1979.978203	4.630884	
1985.409045	6.585987	
1991.632712	8.826507	
1998.887049	11.438068	
2007.013492	14.363588	
2016.210248	17.631607	
2026.516957	21.085148	
2037.517386	24.481604	
2049.508845	27.885197	
2062.471514	31.295925	
2075.969338	34.556809	
2090.438371	37.810557	
2105.363278	40.943004	
2121.140471	44.011232	
2137.452819	46.958158	
2154.399427	49.748104	
2171.940652	52.352530	
2189.878290	54.849925	
2208.172697	57.118987	
2227.061723	59.252475	
2246.208417	61.286068	
2265.394751	62.984297	
2284.700010	64.561223	
2304.302577	65.938358	
2323.865503	67.108566	
2343.368967	68.029034	
2363.229202	68.863878	
2382.811948	69.456117	
2402.374874	69.912784	
2421.799056	70.105440	
2441.163776	70.183929	
2459.418543	69.848565	
2477.276897	69.327680	
2494.659558	68.528513	
2511.130471	67.415389	
2526.709458	66.002577	
2541.555083	64.197317	
2555.925013	62.320703	
2569.819249	60.279975	
2582.940482	58.010913	
2595.130147	55.427894	
2606.427886	52.923364	
2616.813877	50.233313	
2626.149376	47.336335	
2634.751514	44.503575	
2642.838316	41.806389	
2650.449424	39.201963	
2657.446094	36.547589	
2664.284199	34.007382	
2670.745712	31.609883	
2677.009020	29.476394	
2683.093942	27.599780	
2688.841914	25.930093	
2694.352039	24.552959	
2699.386470	23.268584	
2703.766821	21.934262	
2707.552554	20.557127	
2710.723849	19.179992	
2712.943756	17.517441	
2714.291556	15.676504	
2714.985277	13.671453	
2715.183483	11.552235	
2715.203304	9.490100	
2715.203304	7.506455	
2715.203304	5.694060	
2715.203304	4.117134	
2715.203304	2.754270	
2715.203304	1.612603	
2715.203304	0.813437	
2715.203304	0.328229	
2715.203304	0.078490	
2715.203304	0.007135	
2715.203304	0.000000	
2715.203304	0.000000	
