11690.681650	0.078490	
11691.751962	0.463802	
11693.952048	1.255833	
11697.381011	2.490259	
11701.919927	4.124269	
11707.588616	6.164997	
11714.387080	8.612444	
11722.275676	11.452339	
11731.432791	14.748900	
11741.283626	18.295201	
11752.165132	22.134053	
11763.799820	25.937229	
11776.187691	29.604832	
11789.289104	33.086913	
11803.163519	36.447693	
11817.632552	39.615817	
11832.716024	42.598420	
11848.394114	45.402637	
11864.547898	47.921439	
11881.236837	50.383156	
11898.342010	52.623676	
11915.922876	54.764300	
11933.959617	56.797893	
11952.353127	58.703049	
11971.162871	60.479767	
11990.428488	62.206537	
12010.149979	63.876224	
12029.752546	65.289035	
12049.513678	66.587681	
12069.354092	67.722212	
12089.095403	68.671222	
12108.995279	69.506065	
12128.796052	70.141117	
12148.418440	70.583512	
12167.703877	70.754762	
12186.692006	70.654867	
12205.065697	70.169658	
12222.666384	69.448982	
12239.335503	68.335857	
12255.152337	66.887368	
12270.572759	65.331848	
12285.378742	63.498047	
12299.669390	61.514402	
12313.583447	59.459402	
12327.101092	57.382997	
12340.678198	55.435029	
12354.275126	53.715394	
12368.109900	52.359666	
12382.222163	51.439197	
12396.631734	50.932583	
12411.378256	50.689979	
12426.461728	50.789875	
12441.406455	51.025343	
12455.835847	51.210864	
12470.225598	51.524822	
12484.298220	51.703208	
12498.251918	51.831645	
12511.928127	51.774562	
12525.366490	51.531958	
12538.606646	51.110968	
12551.708059	50.518729	
12564.750010	49.783781	
12577.653216	49.048834	
12590.378037	48.435188	
12602.904652	47.764459	
12614.876291	47.008106	
12626.729006	46.251752	
12638.363694	45.516804	
12649.701074	44.760450	
12660.602400	43.918471	
12670.790186	42.869566	
12680.105865	41.528108	
12688.549437	39.922640	
12696.259648	38.117380	
12703.097753	36.069516	
12709.242137	33.971705	
12715.009930	31.781133	
12720.361490	29.519207	
12725.217536	27.185926	
12729.716810	24.881188	
12733.581826	22.604991	
12736.852224	20.428689	
12739.389260	18.302336	
12741.173114	16.168847	
12742.144323	14.056765	
12742.540735	11.987495	
12742.639838	9.946767	
12742.639838	8.020205	
12742.639838	6.272029	
12742.639838	4.652290	
12742.639838	3.260884	
12742.639838	2.083541	
12742.639838	1.170208	
12742.639838	0.528021	
12742.639838	0.178385	
12742.639838	0.035677	
12742.639838	0.000000	
12742.639838	0.000000	
