2715.282586	0.028542	
2715.996127	0.285417	
2717.998007	1.006093	
2721.327867	2.204843	
2725.965886	3.874530	
2731.951705	6.029425	
2739.225863	8.648121	
2747.867642	11.759162	
2757.797759	15.334004	
2768.679265	19.251346	
2780.432877	23.454105	
2793.197340	27.792436	
2806.833908	31.980924	
2821.203838	35.955350	
2836.346772	39.737119	
2852.104144	43.254878	
2868.753443	46.629929	
2885.541485	49.562584	
2903.043070	52.288312	
2921.099630	54.871331	
2939.730989	57.347320	
2958.699297	59.580705	
2978.242402	61.707058	
2998.360305	63.776328	
3018.577310	65.602994	
3038.754674	67.194191	
3058.495986	68.307315	
3077.484114	69.099346	
3095.818164	69.399034	
3113.835083	69.384763	
3131.178103	68.920961	
3148.085069	68.178878	
3164.278494	66.972993	
3180.016045	65.396067	
3195.317544	63.626484	
3209.667653	61.528672	
3223.046554	59.238205	
3235.672272	56.947737	
3247.822296	54.721488	
3259.397523	52.402478	
3270.417773	50.126281	
3281.219997	47.928574	
3291.645629	45.852169	
3301.754132	43.825711	
3311.307658	41.756441	
3320.385490	39.858421	
3328.729960	38.046026	
3336.261785	36.212225	
3343.198993	34.335611	
3349.957815	32.601705	
3356.895023	31.131810	
3363.634025	29.669050	
3370.155000	28.263374	
3376.438128	26.886239	
3382.523051	25.637541	
3388.429588	24.495875	
3394.336124	23.618219	
3400.500329	23.125876	
3407.060946	22.990303	
3414.691874	23.304261	
3423.056165	23.818011	
3431.697944	24.503011	
3440.399184	25.287906	
3448.961681	26.108479	
3457.147586	26.864833	
3464.897438	27.528426	
3472.330161	28.077853	
3479.525036	28.448894	
3486.660450	28.655821	
3493.320169	28.306186	
3499.246527	27.428530	
3504.518805	26.215510	
3509.176644	24.759886	
3513.319148	23.168688	
3516.609367	21.406241	
3519.047300	19.493950	
3520.652768	17.396139	
3521.505053	15.112806	
3521.941106	12.701036	
3522.198774	10.396298	
3522.317698	8.305622	
3522.337518	6.414737	
3522.337518	4.737915	
3522.337518	3.246613	
3522.337518	2.062135	
3522.337518	1.184479	
3522.337518	0.606510	
3522.337518	0.299687	
3522.337518	0.142708	
3522.337518	0.049948	
3522.337518	0.007135	
3522.337518	0.000000	
3522.377159	0.014271	
