9874.282807	0.107031	
9875.531504	0.556562	
9877.929796	1.419947	
9881.497503	2.704322	
9886.234625	4.409686	
9892.121341	6.528904	
9899.177472	9.069111	
9907.363378	12.016037	
9916.579954	15.334004	
9926.747918	18.994471	
9937.728527	22.840459	
9949.442498	26.607958	
9961.889831	30.225612	
9974.951602	33.643476	
9988.627812	36.861547	
10002.700433	39.808473	
10017.228928	42.498524	
10032.134015	44.917429	
10047.594078	47.165085	
10063.133423	49.098782	
10079.188104	50.925448	
10095.599555	52.616541	
10112.367778	54.172061	
10129.056718	55.477842	
10145.805119	56.583831	
10162.494059	57.525705	
10179.440667	58.396226	
10196.942251	59.330965	
10214.760964	60.180079	
10233.114834	61.193308	
10251.607448	62.070964	
10270.437012	62.941484	
10289.742270	63.854817	
10309.285376	64.882317	
10329.066328	65.974035	
10348.906742	67.108566	
10368.727336	68.143201	
10388.508288	68.963774	
10408.546909	69.762940	
10428.208938	70.233877	
10448.207917	70.776169	
10467.929407	71.097262	
10487.591436	71.225700	
10507.273286	71.275648	
10526.419979	71.047314	
10545.606314	70.811846	
10564.079107	70.326638	
10582.294233	69.762940	
10599.994023	68.920961	
10617.019913	67.971951	
10633.471005	66.694712	
10649.367121	65.317577	
10665.084852	63.897630	
10680.089042	62.213672	
10694.934666	60.665287	
10709.403700	58.967059	
10723.198833	57.283101	
10736.260604	55.427894	
10748.826860	53.579822	
10761.194911	51.902999	
10772.770138	50.147688	
10783.948952	48.449459	
10794.870099	46.722689	
10805.375014	45.102950	
10815.364593	43.354774	
10824.898299	41.578056	
10833.738284	39.794202	
10841.963830	38.053161	
10849.257808	36.155141	
10855.758963	34.043059	
10861.526756	31.952383	
10866.541366	29.733269	
10871.001000	27.407124	
10875.103863	25.102385	
10878.750852	22.819053	
10881.644658	20.428689	
10883.864565	18.045461	
10885.370930	15.626556	
10886.282677	13.328953	
10886.758372	11.159787	
10886.936757	9.147600	
10886.956578	7.349476	
10886.956578	5.744008	
10886.956578	4.266977	
10886.956578	2.954061	
10886.956578	1.912291	
10886.956578	1.113125	
10886.956578	0.570833	
10886.956578	0.242604	
10886.956578	0.071354	
10886.956578	0.007135	
10886.956578	0.000000	
10886.956578	0.000000	
