2011-03-08	01:06:32	2.778947	2.779224	2.779058	3.323767	2.778947	2.778947	2.779058	2.779224	3.323767	3.323767
2011-03-08	02:06:32	3.312755	3.312755	3.312755	3.312755	3.312755	3.312755	3.312755	3.312755	3.312755	3.312755
2011-03-08	03:06:32	3.301816	3.301816	3.301816	3.301816	3.301816	3.301816	3.301816	3.301816	3.301816	3.301816
2011-03-08	04:06:32	3.290949	3.290949	3.290949	3.290949	3.290949	3.290949	3.290949	3.290949	3.290949	3.290949
2011-03-08	05:06:32	2.741662	2.741935	2.741935	3.280153	2.741935	2.741935	2.741935	2.742209	3.280153	3.280153
2011-03-08	06:06:32	2.195422	2.196349	2.196185	3.269428	2.196240	2.195967	2.196349	2.196512	3.269428	3.269428
2011-03-08	07:06:32	3.258772	3.258772	3.258772	3.258772	3.258772	3.258772	3.258772	3.258772	3.258772	3.258772
2011-03-08	08:06:32	2.183054	2.183541	2.183162	3.248186	2.183324	2.183054	2.183324	2.183595	3.248186	3.248186
2011-03-08	09:06:32	3.237669	3.237669	3.237669	3.237669	3.237669	3.237669	3.237669	3.237669	3.237669	3.237669
2011-03-08	10:06:32	2.172996	2.173534	2.172996	3.227219	2.172458	2.172727	2.172673	2.172996	3.227219	3.227219
2011-03-08	11:06:32	2.172976	2.174853	2.173780	3.216836	2.173244	2.172976	2.173083	2.172708	3.216836	3.216836
2011-03-08	12:06:32	3.206521	3.206521	3.206521	3.206521	3.206521	3.206521	3.206521	3.206521	3.206521	3.206521
2011-03-08	13:06:32	2.168141	2.170645	2.169845	3.196271	2.169473	2.169473	2.169686	2.169473	3.196271	3.196271
2011-03-08	14:06:32	3.186086	3.186086	3.186086	3.186086	3.186086	3.186086	3.186086	3.186086	3.186086	3.186086
2011-03-08	15:06:32	3.175966	3.175966	3.175966	3.175966	3.175966	3.175966	3.175966	3.175966	3.175966	3.175966
2011-03-08	16:06:32	2.658575	2.659208	2.659103	3.165910	2.658575	2.658839	2.658839	2.658839	3.165910	3.165910
2011-03-08	17:06:32	3.155918	3.155918	3.155918	3.155918	3.155918	3.155918	3.155918	3.155918	3.155918	3.155918
2011-03-08	18:06:32	2.637651	2.638280	2.638280	3.145988	2.638175	2.638175	2.638280	2.638437	3.145988	3.145988
2011-03-08	19:06:32	3.136121	3.136121	3.136121	3.136121	3.136121	3.136121	3.136121	3.136121	3.136121	3.136121
2011-03-08	20:06:32	2.614904	2.615529	2.615425	3.126316	2.615425	2.615425	2.615529	2.615685	3.126316	3.126316
2011-03-08	21:06:32	1.586338	1.587896	1.587584	3.116571	1.587896	1.587377	1.588000	1.588416	3.116571	3.116571
2011-03-08	22:06:32	2.088607	2.089332	2.089228	3.106888	2.089125	2.089125	2.089332	2.089643	3.106888	3.106888
2011-03-08	23:06:32	2.589313	2.589675	2.589572	3.097264	2.589572	2.589572	2.589675	2.589830	3.097264	3.097264
