2011-03-22	01:06:32	0.036378	0.036901	0.037686	0.040827	0.041612	0.037686	0.036247	0.033761	0.033499	0.033761	0.033630	0.031536
2011-03-22	02:06:32	0.035276	0.035668	0.036452	0.039848	0.041547	0.037627	0.036452	0.032532	0.032401	0.032924	0.032140	0.029135
2011-03-22	03:06:32	0.033394	0.034046	0.034829	0.038742	0.041482	0.037568	0.036134	0.030003	0.029872	0.030394	0.029611	0.026350
2011-03-22	04:06:32	0.031779	0.032300	0.033342	0.037640	0.041417	0.037510	0.036207	0.028002	0.027742	0.028132	0.027351	0.023704
2011-03-22	05:06:32	0.030949	0.031209	0.032380	0.036671	0.041352	0.037451	0.036411	0.027698	0.027178	0.027698	0.027178	0.025098
2011-03-22	06:06:32	0.030641	0.031031	0.031940	0.036095	0.041288	0.037393	0.036354	0.027915	0.027655	0.028045	0.027525	0.024669
2011-03-22	07:06:32	0.033057	0.032409	0.032927	0.036038	0.041224	0.037335	0.036298	0.028260	0.028001	0.028390	0.027742	0.028131
2011-03-22	08:06:32	0.060316	0.053197	0.053068	0.044913	0.041160	0.037277	0.036241	0.035853	0.036500	0.036888	0.037406	0.046466
2011-03-22	09:06:32	0.080563	0.071595	0.072112	0.057896	0.041096	0.037219	0.036314	0.044327	0.045748	0.046782	0.048074	0.060868
2011-03-22	10:06:32	0.088258	0.079716	0.080697	0.065419	0.041032	0.037161	0.036387	0.049935	0.051742	0.053806	0.056000	0.069548
2011-03-22	11:06:32	0.087993	0.081268	0.081860	0.068539	0.040969	0.037104	0.036202	0.054883	0.056558	0.059134	0.063128	0.077300
2011-03-22	12:06:32	0.081219	0.077052	0.076923	0.067533	0.040777	0.037047	0.036146	0.056728	0.058271	0.060972	0.066761	0.076409
2011-03-22	13:06:32	0.069355	0.067814	0.067172	0.062805	0.040843	0.036989	0.036219	0.057025	0.058181	0.060878	0.067043	0.075392
2011-03-22	14:06:32	0.059759	0.059502	0.058989	0.057707	0.040651	0.036933	0.036163	0.055912	0.056681	0.058861	0.064760	0.067966
2011-03-22	15:06:32	0.054161	0.054161	0.053905	0.054289	0.040717	0.036876	0.036108	0.053649	0.054161	0.055954	0.059539	0.059539
2011-03-22	16:06:32	0.050499	0.050499	0.050882	0.051905	0.040655	0.036819	0.036052	0.051138	0.051266	0.052544	0.054334	0.051138
2011-03-22	17:06:32	0.047102	0.047358	0.047741	0.049783	0.040592	0.036763	0.035997	0.046847	0.046592	0.047358	0.047996	0.038933
2011-03-22	18:06:32	0.043207	0.043844	0.044099	0.047285	0.040530	0.036707	0.035942	0.041040	0.040913	0.041422	0.041295	0.032628
2011-03-22	19:06:32	0.038559	0.039450	0.040087	0.044541	0.040468	0.036651	0.035887	0.034996	0.034742	0.035123	0.034360	0.027997
2011-03-22	20:06:32	0.034562	0.035832	0.036595	0.041677	0.040407	0.036595	0.035832	0.031004	0.030496	0.030750	0.029987	0.024778
2011-03-22	21:06:32	0.031464	0.032860	0.033748	0.039330	0.040345	0.036539	0.035778	0.027531	0.027024	0.027531	0.026770	0.021695
2011-03-22	22:06:32	0.029136	0.030403	0.031416	0.037370	0.040284	0.036483	0.035723	0.025336	0.024956	0.025336	0.024702	0.019889
2011-03-22	23:06:32	0.027700	0.028839	0.029851	0.035922	0.040223	0.036428	0.035669	0.024285	0.024032	0.024285	0.023653	0.019479
