5026.185420	0.057083
5027.136809	0.399583
5029.336895	1.191614
5032.706396	2.404634
5037.284953	4.052915
5043.132028	6.157862
5050.188159	8.698069
5058.354244	11.637860
5067.689743	14.998640
5078.016273	18.716190
5089.234729	22.697751
5101.404573	26.736395
5114.426703	30.632331
5127.726322	34.207173
5141.997149	37.696391
5156.902235	40.957275
5172.362299	43.982690
5188.496262	46.851126
5205.105919	49.469823
5222.250733	51.924406
5239.950523	54.257686
5258.225110	56.455393
5276.618621	58.389090
5295.606750	60.436954
5314.991290	62.277891
5334.831705	64.054609
5354.969428	65.738567
5374.631457	67.008670
5394.392589	68.143201
5414.193362	69.099346
5434.410367	70.005544
5454.012934	70.483617
5473.635322	70.926012
5493.614480	71.282783
5513.772024	71.561064
5534.286339	71.803668
5554.265497	71.746585
5574.145552	71.825074
5594.223814	71.939241
5614.242613	72.017731
5634.320875	71.967783
5654.498239	72.174710
5674.735065	72.395908
5694.971891	72.488668
5715.030332	72.452991
5734.870746	72.210387
5754.195825	71.974918
5773.203774	71.660960
5791.597285	71.054450
5808.920484	70.084034
5825.371577	68.778253
5841.465899	67.308358
5857.064706	65.638671
5871.771587	63.647890
5885.824388	61.485860
5898.767235	59.002736
5910.738874	56.355498
5921.640200	53.437113
5931.590138	50.397427
5940.667970	47.429095
5948.576387	44.353732
5955.553236	41.071441
5961.836364	37.717797
5967.425772	34.435507
5972.222355	31.103268
5976.523424	27.992228
5980.210055	25.009625
5983.658838	22.326710
5986.790492	19.872127
5989.386989	17.538847
5991.131202	15.319733
5992.023128	13.129161
5992.360078	10.988537
5992.459181	9.012028
5992.459181	7.285257
5992.459181	5.736873
5992.459181	4.409686
5992.459181	3.168124
5992.459181	2.040728
5992.459181	1.105989
5992.459181	0.478073
5992.459181	0.156979
5992.459181	0.035677
5992.459181	0.000000
5992.459181	0.000000
5992.459181	0.000000
5992.459181	0.000000
5992.459181	0.000000
5992.459181	0.000000
