1782.703834	0.064219
1783.595761	0.385312
1785.577820	1.098854
1788.669833	2.211978
1792.911440	3.738957
1798.243180	5.658383
1804.704693	7.984528
1812.276160	10.710256
1821.116145	13.892651
1830.590388	17.303378
1841.055662	21.006658
1852.135374	24.674261
1864.027730	28.241967
1876.534524	31.631289
1889.893605	34.913579
1903.431070	37.867641
1917.721718	40.686129
1932.507881	43.283420
1947.472429	45.488262
1962.991954	47.664564
1978.769147	49.576854
1994.903110	51.396385
2011.433485	53.066072
2027.805295	54.457477
2044.632979	55.706175
2061.797613	57.011956
2078.803683	57.989507
2096.305267	58.967059
2113.787030	59.873256
2131.030947	60.494037
2148.849661	61.228985
2166.450348	61.757006
2184.308703	62.235078
2202.365264	62.841589
2220.738954	63.398151
2238.973900	63.783463
2257.625079	64.375703
2276.593387	64.903723
2295.680618	65.481692
2315.045338	66.245181
2334.905573	66.980129
2353.992805	67.515285
2373.040395	67.943409
2392.682604	68.514242
2411.710374	68.749711
2430.797605	69.056534
2449.805555	69.184971
2469.190095	69.334815
2487.980018	69.227784
2506.968147	69.092211
2526.154481	68.849607
2544.409248	68.549920
2562.069397	68.050441
2578.738516	66.980129
2594.753556	65.895546
2610.233440	64.596900
2624.306061	62.820182
2637.348012	60.536850
2649.854806	58.274924
2661.667880	55.691904
2672.747592	52.773520
2682.816454	49.826594
2692.052850	46.794043
2700.536064	43.847117
2708.385019	40.907327
2715.242945	37.803422
2721.308046	34.920715
2726.699248	32.166445
2731.297626	29.319415
2735.123000	26.443843
2738.155551	23.546865
2740.355637	20.714106
2741.822361	17.917024
2742.635005	15.155619
2743.051238	12.479839
2743.209802	10.068069
2743.229623	7.891768
2743.229623	5.950935
2743.229623	4.295519
2743.229623	2.918384
2743.229623	1.826666
2743.229623	1.034635
2743.229623	0.506614
2743.229623	0.214062
2743.229623	0.064219
2743.229623	0.007135
2743.229623	0.000000
2743.229623	0.000000
2743.229623	0.000000
2743.229623	0.000000
2743.229623	0.000000
2743.229623	0.000000
