6986.600697	0.028542
6987.314239	0.285417
6989.177374	0.956145
6992.229746	2.054999
6996.431712	3.567707
7001.842734	5.515675
7008.462812	7.898903
7016.133382	10.660308
7024.913905	13.821296
7034.784560	17.374732
7045.249834	21.113689
7056.527752	24.916865
7068.499390	28.555926
7081.244032	32.045143
7094.404906	35.270350
7108.140577	38.267224
7122.411405	41.021493
7137.058824	43.533159
7152.082834	45.780814
7167.483435	47.771595
7183.201166	49.662479
7198.958538	51.275083
7215.290707	52.844874
7231.345388	54.036488
7247.955045	55.278050
7264.386317	56.248466
7281.015795	57.097581
7297.764197	57.853934
7314.611701	58.510392
7331.637591	59.095496
7348.385993	59.466538
7365.292959	59.880392
7382.338670	60.137267
7399.523125	60.543985
7416.509373	60.679558
7433.792931	60.986381
7451.056668	61.214714
7468.974485	61.635704
7486.634634	61.928256
7504.255142	62.142318
7522.371164	62.634662
7540.467366	63.062786
7558.880698	63.555130
7577.036361	63.904765
7595.152384	64.311484
7612.812533	64.447057
7629.858244	64.368567
7645.377768	63.505182
7660.005366	62.413464
7673.423908	60.900756
7685.791959	58.831486
7696.891491	56.312685
7706.881070	53.280134
7716.176929	50.090604
7724.402475	46.530033
7731.676633	42.791076
7737.860658	38.880869
7743.489707	35.320298
7748.484497	31.852487
7753.082874	28.677228
7757.007352	25.637541
7760.317391	22.833324
7762.913889	20.171815
7765.094154	17.610201
7766.560878	15.177025
7767.214958	12.793797
7767.432984	10.646037
7767.432984	8.619580
7767.432984	6.821456
7767.432984	5.166040
7767.432984	3.753228
7767.432984	2.561614
7767.432984	1.626874
7767.432984	0.841979
7767.432984	0.313958
7767.432984	0.078490
7767.432984	0.000000
7767.432984	0.000000
7767.432984	0.000000
7767.432984	0.000000
7767.432984	0.000000
7767.432984	0.000000
7767.432984	0.000000
7767.432984	0.000000
7767.432984	0.000000
7767.432984	0.000000
7767.432984	0.000000
7767.432984	0.000000
7767.432984	0.000000
7767.432984	0.000000
