8527.830239	0.035677
8528.603242	0.313958
8530.446557	0.977552
8533.459287	2.062135
8537.542330	3.532030
8542.834428	5.437185
8549.137377	7.706247
8556.470997	10.346350
8564.022643	13.064943
8571.276980	15.676504
8577.996161	18.059732
8583.605389	19.800773
8588.283049	20.821137
8592.405733	21.220720
8596.369852	21.177908
8600.373612	20.714106
8604.516116	19.936346
8608.539696	18.744732
8612.503815	17.453222
8616.626498	16.325827
8620.828464	15.419629
8624.931327	14.877338
8629.034190	14.670411
8633.315438	14.727494
8637.576866	14.834525
8641.719370	14.884473
8645.881695	14.891608
8650.202584	14.998640
8654.424371	15.091400
8658.467772	15.062858
8662.610276	15.041452
8666.950986	15.127077
8671.311516	15.219837
8675.553123	15.205567
8679.893833	15.234108
8684.412929	15.369681
8688.773459	15.441035
8693.074528	15.433900
8697.593623	15.540931
8702.112719	15.712181
8706.572352	15.826348
8710.932883	15.833483
8715.352875	15.854889
8719.733227	15.904837
8723.915372	15.847754
8727.958773	15.676504
8731.625583	15.426764
8734.638313	14.962963
8737.056425	14.206609
8738.701535	13.171974
8739.375435	11.809110
8739.534000	10.296402
8739.534000	8.705205
8739.534000	7.128278
8739.534000	5.622706
8739.534000	4.167082
8739.534000	2.847030
