2010-07-04	00:02:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	00:07:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	00:12:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	00:17:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	00:22:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	00:27:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	00:32:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	00:37:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	00:42:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	00:47:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	00:52:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	00:57:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	01:02:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	01:07:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	01:12:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	01:17:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	01:22:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	01:27:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	01:32:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	01:37:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	01:42:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	01:47:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	01:52:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	01:57:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	02:02:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	02:07:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	02:12:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	02:17:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	02:22:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	02:27:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	02:32:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	02:37:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	02:42:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	02:47:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	02:52:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	02:57:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	03:02:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	03:07:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	03:12:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	03:17:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	03:22:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	03:27:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	03:32:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	03:37:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	03:42:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	03:47:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	03:52:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	03:57:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	04:02:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	04:07:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	04:12:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	04:17:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	04:22:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	04:27:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	04:32:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	04:37:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	04:42:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	04:47:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	04:52:00	43690.000000	43690.000000	43690.000000	21845.000000
2010-07-04	04:57:00	43690.000000	43690.000000	43690.000000	21845.000000
