2011-04-27T01:02:52-0500	2.632653	2.803061	2.855102	122.436735	3.020408	3.030612	2.973469	3.005102
2011-04-27T02:02:52-0500	2.240909	2.395455	2.445455	109.080000	2.609091	2.631818	2.588182	2.622727
2011-04-27T03:02:52-0500	1.946721	2.076230	2.120492	98.350820	2.254098	2.282787	2.250000	2.278689
2011-04-27T04:02:52-0500	1.712687	1.835075	1.865672	89.543284	2.000000	2.022388	2.000746	2.029851
2011-04-27T05:02:52-0500	1.462329	1.576712	1.606164	82.183562	1.729452	1.743151	1.731507	1.756849
2011-04-27T06:02:52-0500	1.287975	1.391772	1.422152	75.941772	1.537975	1.556962	1.550633	1.579114
2011-04-27T07:02:52-0500	1.185294	1.302941	1.324706	70.581176	1.417647	1.423529	1.450000	1.444118
2011-04-27T08:02:52-0500	1.079670	1.191209	1.206593	65.927473	1.304945	1.304945	1.348352	1.288462
2011-04-27T09:02:52-0500	0.087629	0.096392	0.096392	5.154124	0.105670	0.103093	0.103093	0.103093
2011-04-27T10:02:52-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-04-27T11:22:43-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-04-27T12:04:32-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-04-27T21:21:40-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-04-27T22:01:40-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-04-27T22:01:40-0600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-04-27T23:01:40-0600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-04-28T00:01:40-0600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
