2011-07-18T01:02:43-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-07-18T02:02:43-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-07-18T03:02:43-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-07-18T04:02:43-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-07-18T05:02:43-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-07-18T06:02:43-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-07-18T07:02:43-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-07-18T08:02:43-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-07-18T09:02:43-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-07-18T10:01:52-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-07-18T11:01:52-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-07-18T12:01:52-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2011-07-18T13:01:52-0500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
