2010-03-21	20:02:07	PUMP1	ON	625.00	0.000	0.000
2010-03-21	20:02:07	PUMP2	ON	625.00	0.000	0.000
2010-03-21	20:02:07	PUMP3	ON	625.00	0.000	0.000
2010-03-21	20:03:40	PUMP1	ON	625.00	0.000	0.000
2010-03-21	20:03:40	PUMP2	ON	625.00	0.000	0.000
2010-03-21	20:03:40	PUMP3	ON	625.00	0.000	0.000
2010-03-21	20:05:06	PUMP1	ON	625.00	0.000	0.000
2010-03-21	20:05:06	PUMP2	ON	625.00	0.000	0.000
2010-03-21	20:05:06	PUMP3	ON	625.00	0.000	0.000
2010-03-21	20:06:28	PUMP1	ON	625.00	0.000	0.000
2010-03-21	20:06:28	PUMP2	ON	625.00	0.000	0.000
2010-03-21	20:06:28	PUMP3	ON	625.00	0.000	0.000
2010-03-21	20:07:49	PUMP1	ON	625.00	0.000	0.000
2010-03-21	20:07:49	PUMP2	ON	625.00	0.000	0.000
2010-03-21	20:07:49	PUMP3	ON	625.00	0.000	0.000
