2010-07-06	11:54:14	PUMP1	ON	198.34	72.832	72.832
2010-07-06	11:54:14	PUMP3	ON	198.34	72.832	72.832
2010-07-06	13:31:03	PUMP1	ON	198.34	72.832	72.832
2010-07-06	13:31:03	PUMP3	ON	198.34	72.832	72.832
2010-07-06	16:05:02	PUMP1	ON	198.34	72.832	72.832
2010-07-06	16:05:02	PUMP3	ON	198.34	72.832	72.832
2010-07-06	16:06:21	PUMP1	ON	198.34	72.832	72.832
2010-07-06	16:06:21	PUMP3	ON	198.34	72.832	72.832
2010-07-06	16:07:48	PUMP1	ON	198.34	72.832	72.832
2010-07-06	16:07:48	PUMP3	ON	198.34	72.832	72.832
