2012-01-09T11:33:39-0600	PUMP1	ON	277.35	27.546	27.412
2012-01-09T11:33:42-0600	PUMP2	ON	276.05	28.080	28.144
2012-01-09T11:33:45-0600	PUMP3	ON	260.18	27.295	27.619
2012-01-09T11:34:04-0600	PUMP1	OFF	67.63	0.650	0.224
2012-01-09T11:34:07-0600	PUMP2	OFF	61.67	0.057	0.490
2012-01-09T11:34:10-0600	PUMP3	OFF	69.10	0.576	0.658
2012-01-09T11:35:19-0600	PUMP1	ON	285.05	27.354	27.538
2012-01-09T11:35:23-0600	PUMP2	ON	278.37	26.917	26.883
2012-01-09T11:35:27-0600	PUMP3	ON	244.89	27.060	27.462
2012-01-09T11:35:47-0600	PUMP1	OFF	73.64	0.377	0.314
2012-01-09T11:35:51-0600	PUMP2	OFF	64.71	0.027	-0.201
2012-01-09T11:35:55-0600	PUMP3	OFF	69.29	0.171	0.798
2012-01-09T11:36:39-0600	PUMP1	ON	286.46	28.091	27.719
2012-01-09T11:36:43-0600	PUMP2	ON	271.78	27.154	27.718
2012-01-09T11:36:47-0600	PUMP3	ON	235.85	27.039	27.402
2012-01-09T11:37:05-0600	PUMP1	OFF	68.95	0.267	0.332
2012-01-09T11:37:09-0600	PUMP2	OFF	59.09	-0.229	-0.076
2012-01-09T11:37:13-0600	PUMP3	OFF	60.09	0.200	0.797
2012-01-09T11:37:59-0600	PUMP1	ON	283.01	27.983	28.082
2012-01-09T11:38:03-0600	PUMP2	ON	269.32	26.990	27.847
2012-01-09T11:38:07-0600	PUMP3	ON	229.64	26.783	26.857
2012-01-09T11:38:23-0600	PUMP1	OFF	72.37	0.268	0.728
2012-01-09T11:38:27-0600	PUMP2	OFF	59.02	-0.357	0.588
2012-01-09T11:38:31-0600	PUMP3	OFF	70.16	0.321	-0.354
2012-01-09T11:39:15-0600	PUMP1	ON	289.29	27.492	28.138
2012-01-09T11:39:19-0600	PUMP2	ON	288.04	27.266	27.676
2012-01-09T11:39:23-0600	PUMP3	ON	262.26	27.400	27.585
2012-01-09T11:39:43-0600	PUMP1	OFF	69.41	-0.539	0.456
2012-01-09T11:39:47-0600	PUMP2	OFF	65.14	0.073	0.181
2012-01-09T11:39:51-0600	PUMP3	OFF	81.93	-0.324	0.498
2012-01-09T11:40:29-0600	PUMP1	ON	277.37	28.155	27.667
2012-01-09T11:40:33-0600	PUMP2	ON	258.80	26.894	27.070
2012-01-09T11:40:37-0600	PUMP3	ON	233.30	26.762	27.005
2012-01-09T11:40:55-0600	PUMP1	OFF	60.65	0.678	0.231
2012-01-09T11:40:59-0600	PUMP2	OFF	51.68	0.092	0.323
2012-01-09T11:41:03-0600	PUMP3	OFF	63.35	0.144	0.351
2012-01-09T11:41:47-0600	PUMP1	ON	280.14	27.436	26.968
2012-01-09T11:41:51-0600	PUMP2	ON	266.86	27.758	28.173
2012-01-09T11:41:55-0600	PUMP3	ON	241.36	27.836	27.162
2012-01-09T11:42:11-0600	PUMP1	OFF	77.85	0.165	-0.066
2012-01-09T11:42:15-0600	PUMP2	OFF	67.32	-0.463	0.325
2012-01-09T11:42:19-0600	PUMP3	OFF	79.72	0.112	-0.441
2012-01-09T11:43:01-0600	PUMP1	ON	277.22	27.479	27.191
2012-01-09T11:43:05-0600	PUMP2	ON	267.60	27.976	28.053
2012-01-09T11:43:09-0600	PUMP3	ON	242.69	27.015	27.305
2012-01-09T11:43:27-0600	PUMP1	OFF	65.32	-0.487	0.018
2012-01-09T11:43:31-0600	PUMP2	OFF	59.13	0.645	0.812
2012-01-09T11:43:35-0600	PUMP3	OFF	67.91	-0.485	0.447
2012-01-09T11:44:19-0600	PUMP1	ON	284.63	27.757	27.431
2012-01-09T11:44:23-0600	PUMP2	ON	270.90	28.052	27.066
2012-01-09T11:44:27-0600	PUMP3	ON	245.49	27.073	27.446
2012-01-09T11:44:45-0600	PUMP1	OFF	69.38	-0.606	0.689
2012-01-09T11:44:49-0600	PUMP2	OFF	60.18	0.631	0.685
2012-01-09T11:44:53-0600	PUMP3	OFF	68.86	0.293	0.639
2012-01-09T11:45:37-0600	PUMP1	ON	274.86	27.812	27.739
2012-01-09T11:45:41-0600	PUMP2	ON	263.79	28.058	26.880
2012-01-09T11:45:45-0600	PUMP3	ON	234.75	26.832	27.884
2012-01-09T11:46:03-0600	PUMP1	OFF	65.64	-0.461	-0.104
2012-01-09T11:46:07-0600	PUMP2	OFF	52.82	0.213	0.212
2012-01-09T11:46:11-0600	PUMP3	OFF	61.04	0.587	0.775
2012-01-09T11:46:59-0600	PUMP1	ON	284.33	27.666	27.401
2012-01-09T11:47:03-0600	PUMP2	ON	269.67	27.261	27.526
2012-01-09T11:47:07-0600	PUMP3	ON	239.59	26.871	27.529
2012-01-09T11:47:25-0600	PUMP1	OFF	60.42	0.288	0.064
2012-01-09T11:47:29-0600	PUMP2	OFF	48.76	-0.296	0.781
2012-01-09T11:47:33-0600	PUMP3	OFF	54.12	0.518	0.683
2012-01-09T11:48:19-0600	PUMP1	ON	283.03	27.616	27.769
2012-01-09T11:48:23-0600	PUMP2	ON	273.75	27.079	26.923
2012-01-09T11:48:27-0600	PUMP3	ON	251.44	27.026	27.337
2012-01-09T11:48:49-0600	PUMP1	OFF	65.65	-0.405	0.705
2012-01-09T11:48:53-0600	PUMP2	OFF	49.06	-0.236	0.758
2012-01-09T11:48:57-0600	PUMP3	OFF	53.37	-0.301	-0.624
2012-01-09T11:49:43-0600	PUMP1	ON	286.86	26.939	27.359
2012-01-09T11:49:47-0600	PUMP2	ON	281.25	26.957	27.401
2012-01-09T11:49:51-0600	PUMP3	ON	250.22	28.038	27.387
2012-01-09T11:50:11-0600	PUMP1	OFF	76.78	0.181	-0.488
2012-01-09T11:50:15-0600	PUMP2	OFF	71.85	-0.540	-0.580
2012-01-09T11:50:19-0600	PUMP3	OFF	84.97	-0.345	-0.082
2012-01-09T11:50:55-0600	PUMP1	ON	279.04	27.023	28.012
2012-01-09T11:50:59-0600	PUMP2	ON	267.82	27.621	27.470
2012-01-09T11:51:03-0600	PUMP3	ON	237.90	27.294	27.576
2012-01-09T11:51:19-0600	PUMP1	OFF	61.08	0.091	0.371
2012-01-09T11:51:23-0600	PUMP2	OFF	51.12	0.491	0.169
2012-01-09T11:51:27-0600	PUMP3	OFF	53.97	0.428	0.301
2012-01-09T11:52:15-0600	PUMP1	ON	276.98	27.532	28.119
2012-01-09T11:52:19-0600	PUMP2	ON	269.90	27.522	27.752
2012-01-09T11:52:23-0600	PUMP3	ON	244.92	27.187	27.151
2012-01-09T11:52:41-0600	PUMP1	OFF	74.52	-0.175	0.094
2012-01-09T11:52:45-0600	PUMP2	OFF	63.12	0.026	0.457
2012-01-09T11:52:49-0600	PUMP3	OFF	72.87	-0.443	-0.441
2012-01-09T11:53:31-0600	PUMP1	ON	285.64	27.437	26.860
2012-01-09T11:53:35-0600	PUMP2	ON	269.55	27.106	27.504
2012-01-09T11:53:39-0600	PUMP3	ON	244.30	27.099	27.036
2012-01-09T11:53:57-0600	PUMP1	OFF	71.35	-0.171	0.529
2012-01-09T11:54:01-0600	PUMP2	OFF	63.31	0.222	0.403
2012-01-09T11:54:05-0600	PUMP3	OFF	73.36	-0.240	-0.438
2012-01-09T11:54:47-0600	PUMP1	ON	278.85	27.844	27.145
2012-01-09T11:54:51-0600	PUMP2	ON	264.61	27.489	27.344
2012-01-09T11:54:55-0600	PUMP3	ON	235.25	27.807	27.701
2012-01-09T11:55:13-0600	PUMP1	OFF	71.77	0.346	0.449
2012-01-09T11:55:17-0600	PUMP2	OFF	65.68	-0.064	-0.169
2012-01-09T11:55:21-0600	PUMP3	OFF	77.61	0.284	-0.400
2012-01-09T11:56:01-0600	PUMP1	ON	280.31	26.882	27.533
2012-01-09T11:56:05-0600	PUMP2	ON	269.95	27.294	27.352
2012-01-09T11:56:09-0600	PUMP3	ON	235.64	27.656	27.784
2012-01-09T11:56:25-0600	PUMP1	OFF	77.28	0.348	-0.476
2012-01-09T11:56:29-0600	PUMP2	OFF	77.66	0.784	0.218
2012-01-09T11:56:33-0600	PUMP3	OFF	86.99	-0.518	0.124
2012-01-09T11:57:19-0600	PUMP1	ON	288.67	27.534	28.023
2012-01-09T11:57:23-0600	PUMP2	ON	269.32	28.059	26.920
2012-01-09T11:57:27-0600	PUMP3	ON	244.40	27.245	27.232
2012-01-09T11:57:45-0600	PUMP1	OFF	73.34	0.571	0.654
2012-01-09T11:57:49-0600	PUMP2	OFF	61.73	-0.524	0.559
2012-01-09T11:57:53-0600	PUMP3	OFF	68.55	-0.300	0.023
2012-01-09T11:58:37-0600	PUMP1	ON	279.76	27.991	26.971
2012-01-09T11:58:41-0600	PUMP2	ON	262.75	26.922	27.760
2012-01-09T11:58:45-0600	PUMP3	ON	237.98	27.613	27.041
2012-01-09T11:59:01-0600	PUMP1	OFF	82.02	0.689	-0.413
2012-01-09T11:59:05-0600	PUMP2	OFF	71.06	0.121	0.221
2012-01-09T11:59:09-0600	PUMP3	OFF	78.06	0.777	0.572
2012-01-09T11:59:51-0600	PUMP1	ON	279.04	27.849	27.605
2012-01-09T11:59:55-0600	PUMP2	ON	272.41	27.985	26.848
2012-01-09T11:59:59-0600	PUMP3	ON	237.78	27.035	26.983
2012-01-09T12:00:17-0600	PUMP1	OFF	71.28	-0.573	-0.018
2012-01-09T12:00:21-0600	PUMP2	OFF	63.87	0.618	-0.491
2012-01-09T12:00:25-0600	PUMP3	OFF	79.61	0.138	0.820
2012-01-09T12:01:07-0600	PUMP1	ON	284.07	27.946	27.515
2012-01-09T12:01:11-0600	PUMP2	ON	268.29	27.216	28.128
2012-01-09T12:01:15-0600	PUMP3	ON	231.82	26.880	28.058
2012-01-09T12:01:35-0600	PUMP1	OFF	58.75	0.752	-0.037
2012-01-09T12:01:39-0600	PUMP2	OFF	56.38	0.111	-0.219
2012-01-09T12:01:43-0600	PUMP3	OFF	71.57	-0.440	0.285
2012-01-09T12:02:35-0600	PUMP1	ON	276.39	27.146	27.487
2012-01-09T12:02:39-0600	PUMP2	ON	263.20	28.176	27.011
2012-01-09T12:02:43-0600	PUMP3	ON	227.53	26.920	27.331
2012-01-09T12:02:59-0600	PUMP1	OFF	68.50	-0.160	0.249
2012-01-09T12:03:03-0600	PUMP2	OFF	56.97	0.615	-0.304
2012-01-09T12:03:07-0600	PUMP3	OFF	71.97	-0.410	0.560
2012-01-09T12:03:47-0600	PUMP1	ON	277.75	26.944	27.339
2012-01-09T12:03:51-0600	PUMP2	ON	268.52	27.230	26.841
2012-01-09T12:03:55-0600	PUMP3	ON	246.17	27.883	26.906
2012-01-09T12:04:15-0600	PUMP1	OFF	66.49	0.435	-0.505
2012-01-09T12:04:19-0600	PUMP2	OFF	51.47	-0.310	0.816
2012-01-09T12:04:23-0600	PUMP3	OFF	69.12	0.441	-0.254
2012-01-09T12:05:07-0600	PUMP1	ON	277.17	27.471	28.123
2012-01-09T12:05:11-0600	PUMP2	ON	275.81	28.244	28.051
2012-01-09T12:05:15-0600	PUMP3	ON	242.69	27.715	27.548
2012-01-09T12:05:33-0600	PUMP1	OFF	71.46	0.346	0.314
2012-01-09T12:05:37-0600	PUMP2	OFF	61.15	-0.300	0.708
2012-01-09T12:05:41-0600	PUMP3	OFF	70.81	-0.522	0.165
2012-01-09T12:06:27-0600	PUMP1	ON	271.76	27.877	27.691
2012-01-09T12:06:31-0600	PUMP2	ON	262.28	28.101	27.318
2012-01-09T12:06:35-0600	PUMP3	ON	226.39	27.276	27.489
2012-01-09T12:06:53-0600	PUMP1	OFF	58.52	0.791	0.609
2012-01-09T12:06:57-0600	PUMP2	OFF	47.81	0.156	0.332
2012-01-09T12:07:01-0600	PUMP3	OFF	62.83	0.269	0.530
2012-01-09T12:07:43-0600	PUMP1	ON	271.30	27.560	27.361
2012-01-09T12:07:47-0600	PUMP2	ON	261.58	27.524	27.918
2012-01-09T12:07:51-0600	PUMP3	ON	227.98	27.126	27.030
2012-01-09T12:08:09-0600	PUMP1	OFF	77.80	0.241	0.325
2012-01-09T12:08:13-0600	PUMP2	OFF	72.95	-0.114	0.767
2012-01-09T12:08:17-0600	PUMP3	OFF	85.42	0.024	0.790
2012-01-09T12:08:55-0600	PUMP1	ON	277.06	27.615	28.053
2012-01-09T12:08:59-0600	PUMP2	ON	273.12	26.869	26.806
2012-01-09T12:09:03-0600	PUMP3	ON	246.39	27.244	26.752
2012-01-09T12:09:23-0600	PUMP1	OFF	57.53	0.475	-0.621
2012-01-09T12:09:27-0600	PUMP2	OFF	43.74	0.430	0.366
2012-01-09T12:09:31-0600	PUMP3	OFF	46.16	0.036	0.598
2012-01-09T12:10:17-0600	PUMP1	ON	272.66	27.469	27.256
2012-01-09T12:10:21-0600	PUMP2	ON	259.96	27.218	26.808
2012-01-09T12:10:25-0600	PUMP3	ON	232.87	27.258	26.968
2012-01-09T12:10:45-0600	PUMP1	OFF	59.18	-0.321	0.459
2012-01-09T12:10:49-0600	PUMP2	OFF	48.98	-0.097	0.799
2012-01-09T12:10:53-0600	PUMP3	OFF	58.49	0.715	-0.030
2012-01-09T12:11:35-0600	PUMP1	ON	285.52	27.045	27.672
2012-01-09T12:11:39-0600	PUMP2	ON	269.33	27.999	27.905
2012-01-09T12:11:43-0600	PUMP3	ON	231.95	27.474	27.925
2012-01-09T12:11:59-0600	PUMP1	OFF	74.69	-0.491	-0.379
2012-01-09T12:12:03-0600	PUMP2	OFF	62.87	-0.043	0.454
2012-01-09T12:12:07-0600	PUMP3	OFF	69.38	0.387	0.294
2012-01-09T12:12:51-0600	PUMP1	ON	279.29	27.859	26.842
2012-01-09T12:12:55-0600	PUMP2	ON	261.84	28.242	27.101
2012-01-09T12:12:59-0600	PUMP3	ON	234.78	26.885	28.170
2012-01-09T12:13:17-0600	PUMP1	OFF	77.20	0.063	-0.068
2012-01-09T12:13:21-0600	PUMP2	OFF	69.60	0.768	-0.209
2012-01-09T12:13:25-0600	PUMP3	OFF	85.94	-0.598	0.312
2012-01-09T12:14:07-0600	PUMP1	ON	289.82	27.261	27.040
2012-01-09T12:14:11-0600	PUMP2	ON	282.82	27.725	27.632
2012-01-09T12:14:15-0600	PUMP3	ON	249.43	27.760	27.615
2012-01-09T12:14:35-0600	PUMP1	OFF	66.57	0.771	0.669
2012-01-09T12:14:39-0600	PUMP2	OFF	57.22	0.275	0.285
2012-01-09T12:14:43-0600	PUMP3	OFF	65.81	0.172	-0.160
2012-01-09T12:15:29-0600	PUMP1	ON	272.13	27.798	26.831
2012-01-09T12:15:33-0600	PUMP2	ON	267.68	26.966	26.890
2012-01-09T12:15:37-0600	PUMP3	ON	230.85	28.034	27.906
2012-01-09T12:15:55-0600	PUMP1	OFF	70.60	-0.344	0.651
2012-01-09T12:15:59-0600	PUMP2	OFF	61.94	0.522	-0.274
2012-01-09T12:16:03-0600	PUMP3	OFF	63.81	0.181	-0.234
2012-01-09T12:16:53-0600	PUMP1	ON	288.67	27.540	26.945
2012-01-09T12:16:57-0600	PUMP2	ON	286.81	27.388	27.236
2012-01-09T12:17:01-0600	PUMP3	ON	252.20	27.342	27.666
2012-01-09T12:17:21-0600	PUMP1	OFF	65.41	-0.519	0.173
2012-01-09T12:17:25-0600	PUMP2	OFF	56.60	-0.580	-0.590
2012-01-09T12:17:29-0600	PUMP3	OFF	69.31	0.765	0.497
2012-01-09T12:18:15-0600	PUMP1	ON	279.35	27.333	27.307
2012-01-09T12:18:19-0600	PUMP2	ON	264.01	26.834	27.944
2012-01-09T12:18:23-0600	PUMP3	ON	238.49	27.334	27.020
2012-01-09T12:18:43-0600	PUMP1	OFF	62.40	-0.621	-0.196
2012-01-09T12:18:47-0600	PUMP2	OFF	57.04	0.009	-0.425
2012-01-09T12:18:51-0600	PUMP3	OFF	68.12	-0.010	0.454
2012-01-09T12:19:33-0600	PUMP1	ON	286.51	27.796	26.875
2012-01-09T12:19:37-0600	PUMP2	ON	279.61	27.920	28.134
2012-01-09T12:19:41-0600	PUMP3	ON	251.12	27.686	27.544
2012-01-09T12:19:59-0600	PUMP1	OFF	74.32	0.124	0.042
2012-01-09T12:20:03-0600	PUMP2	OFF	65.15	-0.265	0.433
2012-01-09T12:20:07-0600	PUMP3	OFF	75.42	0.053	0.270
2012-01-09T12:20:51-0600	PUMP1	ON	290.94	27.484	27.283
2012-01-09T12:20:55-0600	PUMP2	ON	287.31	27.444	28.159
2012-01-09T12:20:59-0600	PUMP3	ON	259.63	27.348	27.030
2012-01-09T12:21:19-0600	PUMP1	OFF	63.43	-0.374	-0.519
2012-01-09T12:21:23-0600	PUMP2	OFF	57.88	-0.080	-0.260
2012-01-09T12:21:27-0600	PUMP3	OFF	71.32	0.437	-0.174
2012-01-09T12:22:15-0600	PUMP1	ON	277.33	27.994	26.796
2012-01-09T12:22:19-0600	PUMP2	ON	268.47	27.383	27.624
2012-01-09T12:22:23-0600	PUMP3	ON	235.76	27.263	28.162
2012-01-09T12:22:41-0600	PUMP1	OFF	63.64	0.779	0.289
2012-01-09T12:22:45-0600	PUMP2	OFF	54.90	-0.337	-0.602
2012-01-09T12:22:49-0600	PUMP3	OFF	65.61	-0.546	-0.189
2012-01-09T12:23:31-0600	PUMP1	ON	279.01	27.311	26.977
2012-01-09T12:23:35-0600	PUMP2	ON	262.34	27.986	27.151
2012-01-09T12:23:39-0600	PUMP3	ON	232.74	27.391	26.954
2012-01-09T12:23:57-0600	PUMP1	OFF	73.88	0.587	0.276
2012-01-09T12:24:01-0600	PUMP2	OFF	62.27	-0.127	0.176
2012-01-09T12:24:05-0600	PUMP3	OFF	72.75	0.324	-0.472
2012-01-09T12:24:51-0600	PUMP1	ON	281.96	27.803	28.226
2012-01-09T12:24:55-0600	PUMP2	ON	268.07	27.713	28.159
2012-01-09T12:24:59-0600	PUMP3	ON	234.41	28.068	27.611
2012-01-09T12:25:17-0600	PUMP1	OFF	63.78	0.176	-0.572
2012-01-09T12:25:21-0600	PUMP2	OFF	51.65	0.603	0.480
2012-01-09T12:25:25-0600	PUMP3	OFF	58.03	-0.585	-0.152
2012-01-09T12:26:17-0600	PUMP1	ON	285.48	27.024	28.032
2012-01-09T12:26:21-0600	PUMP2	ON	273.66	26.864	27.560
2012-01-09T12:26:25-0600	PUMP3	ON	239.91	27.221	27.371
2012-01-09T12:26:43-0600	PUMP1	OFF	68.04	0.619	-0.416
2012-01-09T12:26:47-0600	PUMP2	OFF	55.57	0.496	-0.187
2012-01-09T12:26:51-0600	PUMP3	OFF	61.07	-0.409	0.688
2012-01-09T12:27:35-0600	PUMP1	ON	270.60	28.020	27.892
2012-01-09T12:27:39-0600	PUMP2	ON	253.03	28.245	27.881
2012-01-09T12:27:43-0600	PUMP3	ON	223.40	27.966	27.192
2012-01-09T12:27:57-0600	PUMP1	OFF	69.92	0.391	0.748
2012-01-09T12:28:01-0600	PUMP2	OFF	61.72	-0.270	0.345
2012-01-09T12:28:05-0600	PUMP3	OFF	73.54	-0.298	0.178
2012-01-09T12:28:51-0600	PUMP1	ON	279.52	27.964	27.948
2012-01-09T12:28:55-0600	PUMP2	ON	268.66	27.011	26.883
2012-01-09T12:28:59-0600	PUMP3	ON	232.44	28.112	27.715
2012-01-09T12:29:15-0600	PUMP1	OFF	67.25	-0.111	0.386
2012-01-09T12:29:19-0600	PUMP2	OFF	54.00	-0.094	0.112
2012-01-09T12:29:23-0600	PUMP3	OFF	63.09	0.416	0.010
2012-01-09T12:30:09-0600	PUMP1	ON	272.86	27.268	28.146
2012-01-09T12:30:13-0600	PUMP2	ON	272.62	27.001	27.202
2012-01-09T12:30:17-0600	PUMP3	ON	243.45	27.153	27.860
2012-01-09T12:30:35-0600	PUMP1	OFF	66.64	0.555	-0.003
2012-01-09T12:30:39-0600	PUMP2	OFF	50.77	0.135	0.571
2012-01-09T12:30:43-0600	PUMP3	OFF	57.94	0.687	-0.013
2012-01-09T12:31:29-0600	PUMP1	ON	275.81	27.214	28.053
2012-01-09T12:31:33-0600	PUMP2	ON	262.99	27.683	26.950
2012-01-09T12:31:37-0600	PUMP3	ON	237.04	27.231	27.962
2012-01-09T12:31:57-0600	PUMP1	OFF	54.23	0.789	0.417
2012-01-09T12:32:01-0600	PUMP2	OFF	41.56	0.805	0.459
2012-01-09T12:32:05-0600	PUMP3	OFF	48.77	-0.545	-0.308
2012-01-09T12:32:49-0600	PUMP1	ON	276.99	27.258	27.422
2012-01-09T12:32:53-0600	PUMP2	ON	267.84	27.825	27.146
