2012-01-11T10:01:35-0600	PUMP1	ON	285.05	27.354	27.538
2012-01-11T10:01:39-0600	PUMP2	ON	278.37	26.917	26.883
2012-01-11T10:01:43-0600	PUMP3	ON	244.89	27.060	27.462
2012-01-11T10:02:03-0600	PUMP1	OFF	73.64	0.377	0.314
2012-01-11T10:02:07-0600	PUMP2	OFF	64.71	0.027	-0.201
2012-01-11T10:02:11-0600	PUMP3	OFF	69.29	0.171	0.798
2012-01-11T10:02:55-0600	PUMP1	ON	286.46	28.091	27.719
2012-01-11T10:02:59-0600	PUMP2	ON	271.78	27.154	27.718
2012-01-11T10:03:03-0600	PUMP3	ON	235.85	27.039	27.402
2012-01-11T10:03:21-0600	PUMP1	OFF	68.95	0.267	0.332
2012-01-11T10:03:25-0600	PUMP2	OFF	59.09	-0.229	-0.076
2012-01-11T10:03:29-0600	PUMP3	OFF	60.09	0.200	0.797
2012-01-11T10:04:15-0600	PUMP1	ON	283.01	27.983	28.082
2012-01-11T10:04:19-0600	PUMP2	ON	269.32	26.990	27.847
2012-01-11T10:04:23-0600	PUMP3	ON	229.64	26.783	26.857
2012-01-11T10:04:39-0600	PUMP1	OFF	72.37	0.268	0.728
2012-01-11T10:04:43-0600	PUMP2	OFF	59.02	-0.357	0.588
2012-01-11T10:04:47-0600	PUMP3	OFF	70.16	0.321	-0.354
2012-01-11T10:05:31-0600	PUMP1	ON	289.29	27.492	28.138
2012-01-11T10:05:35-0600	PUMP2	ON	288.04	27.266	27.676
2012-01-11T10:05:39-0600	PUMP3	ON	262.26	27.400	27.585
2012-01-11T10:05:59-0600	PUMP1	OFF	69.41	-0.539	0.456
2012-01-11T10:06:03-0600	PUMP2	OFF	65.14	0.073	0.181
2012-01-11T10:06:07-0600	PUMP3	OFF	81.93	-0.324	0.498
2012-01-11T10:06:45-0600	PUMP1	ON	277.37	28.155	27.667
2012-01-11T10:06:49-0600	PUMP2	ON	258.80	26.894	27.070
2012-01-11T10:06:53-0600	PUMP3	ON	233.30	26.762	27.005
2012-01-11T10:07:11-0600	PUMP1	OFF	60.65	0.678	0.231
2012-01-11T10:07:15-0600	PUMP2	OFF	51.68	0.092	0.323
2012-01-11T10:07:19-0600	PUMP3	OFF	63.35	0.144	0.351
2012-01-11T10:08:03-0600	PUMP1	ON	280.14	27.436	26.968
2012-01-11T10:08:07-0600	PUMP2	ON	266.86	27.758	28.173
