0	33.59	27.52	3.52
1	33.48	27.51	3.51
2	33.93	27.53	3.56
3	33.13	27.53	3.48
4	33.14	27.52	3.48
5	33.44	27.52	3.51
6	33.18	27.52	3.48
7	33.29	27.53	3.49
8	33.58	27.53	3.52
9	33.39	27.52	3.50
10	33.82	27.52	3.55
11	33.26	27.53	3.49
12	33.36	27.51	3.50
13	34.17	27.52	3.58
14	33.55	27.53	3.52
15	33.10	27.52	3.47
16	33.46	27.52	3.51
17	33.42	27.52	3.50
18	32.93	27.53	3.45
19	33.31	27.53	3.49
20	33.12	27.53	3.47
21	33.31	27.52	3.49
22	33.49	27.53	3.51
23	32.96	27.53	3.46
dia	33.35	27.52	83.94
