0	33.16	27.50	3.47
1	33.78	27.50	3.54
2	32.97	27.50	3.45
3	33.08	27.50	3.47
4	33.48	27.50	3.51
5	33.18	27.50	3.48
6	33.47	27.50	3.51
7	33.08	27.52	3.47
8	33.17	27.49	3.47
9	34.13	27.50	3.58
10	33.48	27.49	3.51
11	32.72	27.50	3.43
12	33.53	27.50	3.51
13	33.06	27.52	3.47
14	33.26	27.50	3.48
15	33.68	27.52	3.53
17	33.28	27.51	3.49
18	33.49	27.51	3.51
19	32.05	27.51	3.36
20	33.19	27.50	3.48
21	33.21	27.50	3.48
22	33.21	27.49	3.48
23	33.03	27.51	3.46
dia	33.28	27.50	83.69
