0	33.11	27.50	3.47
1	32.97	27.50	3.46
2	32.83	27.49	3.44
3	33.26	27.49	3.48
4	33.11	27.50	3.47
5	33.54	27.49	3.51
6	32.86	27.50	3.44
7	33.91	27.50	3.55
8	33.27	27.49	3.48
9	32.94	27.50	3.45
10	33.59	27.50	3.52
11	33.60	27.50	3.52
12	33.51	27.50	3.51
13	33.10	27.51	3.47
14	33.24	27.50	3.48
15	33.19	27.51	3.48
16	32.86	27.50	3.44
17	33.02	27.52	3.46
18	33.57	27.50	3.52
19	33.23	27.49	3.48
20	33.94	27.50	3.56
21	32.82	27.50	3.44
22	33.24	27.49	3.48
23	33.81	27.50	3.54
dia	33.27	27.50	83.66
