0	33.14	27.51	3.47
1	33.11	27.51	3.47
2	33.28	27.51	3.49
3	33.28	27.49	3.49
4	33.56	27.48	3.51
5	33.39	27.50	3.50
6	33.39	27.49	3.50
7	33.47	27.50	3.51
8	33.17	27.51	3.48
9	33.81	27.48	3.54
10	33.33	27.51	3.49
11	33.78	27.50	3.54
12	33.25	27.51	3.49
13	33.33	27.49	3.49
14	33.94	27.50	3.56
15	33.56	27.49	3.52
16	33.31	27.48	3.49
17	33.39	27.49	3.50
18	33.17	27.51	3.48
19	33.11	27.50	3.47
20	33.19	27.50	3.48
21	33.56	27.51	3.52
