0	33.58	27.53	3.52
1	33.17	27.50	3.48
2	32.97	27.50	3.45
3	33.67	27.52	3.53
4	33.67	27.51	3.53
5	32.86	27.51	3.45
6	33.50	27.52	3.51
7	33.75	27.54	3.54
8	33.19	27.51	3.48
9	33.89	27.52	3.55
10	33.42	27.50	3.50
11	33.78	27.52	3.54
12	33.06	27.52	3.47
13	33.56	27.55	3.52
14	33.47	27.52	3.51
15	33.61	27.51	3.52
16	33.17	27.53	3.48
17	33.44	27.55	3.51
18	33.28	27.54	3.49
