0	32.85	27.50	3.44
1	33.42	27.50	3.50
2	33.16	27.50	3.48
3	33.42	27.51	3.50
4	33.13	27.50	3.47
5	34.17	27.49	3.58
6	33.18	27.50	3.48
7	32.77	27.49	3.43
9	33.65	27.50	3.53
10	33.15	27.51	3.47
11	33.81	27.51	3.54
12	33.67	27.51	3.53
13	33.44	27.50	3.50
14	33.48	27.50	3.51
16	33.28	27.50	3.49
17	33.24	27.50	3.48
18	33.16	27.50	3.48
19	33.56	27.49	3.52
20	32.92	27.51	3.45
21	32.92	27.51	3.45
22	33.41	27.50	3.50
23	34.19	27.49	3.58
dia	33.40	27.50	84.02
