0	33.33	27.50	3.49
1	33.36	27.50	3.50
2	33.34	27.50	3.49
3	33.33	27.49	3.49
4	33.67	27.50	3.53
5	33.32	27.50	3.49
6	32.99	27.49	3.46
7	33.88	27.51	3.55
8	33.89	27.50	3.55
9	33.15	27.50	3.47
10	33.64	27.50	3.52
11	32.61	27.50	3.42
12	33.65	27.50	3.53
13	33.01	27.50	3.46
14	33.18	27.50	3.48
15	32.84	27.49	3.44
16	32.87	27.50	3.44
17	33.33	27.50	3.49
19	33.31	27.50	3.49
dia	33.29	27.50	83.73
