0	33.16	27.44	3.47
1	33.32	27.45	3.48
2	33.54	27.45	3.51
3	33.64	27.43	3.52
4	33.48	27.45	3.50
5	33.50	27.45	3.50
6	32.83	27.45	3.43
7	32.94	27.44	3.44
8	33.04	27.44	3.45
9	33.44	27.44	3.50
11	33.30	27.44	3.48
12	33.61	27.45	3.52
13	33.74	27.45	3.53
14	33.46	27.44	3.50
15	33.75	27.44	3.53
16	33.42	27.45	3.50
17	33.29	27.44	3.48
18	33.58	27.45	3.51
22	33.87	27.45	3.54
23	33.20	27.44	3.47
dia	33.37	27.45	83.76
