0	33.58	27.51	3.52
1	33.17	27.51	3.48
2	33.06	27.51	3.46
3	33.58	27.48	3.52
4	33.67	27.49	3.53
5	32.86	27.49	3.44
6	33.50	27.50	3.51
7	33.75	27.50	3.54
8	33.19	27.50	3.48
9	33.89	27.48	3.55
10	33.50	27.52	3.51
11	33.69	27.51	3.53
12	33.06	27.50	3.46
13	33.58	27.49	3.52
14	33.53	27.49	3.51
15	33.61	27.50	3.52
16	33.08	27.48	3.46
17	33.53	27.49	3.51
18	33.19	27.50	3.48
