0	33.26	27.50	3.49
1	33.32	27.50	3.49
2	33.37	27.50	3.50
3	33.81	27.51	3.54
4	33.32	27.49	3.49
5	33.50	27.50	3.51
6	32.83	27.50	3.44
7	32.94	27.51	3.45
8	33.04	27.50	3.46
9	33.44	27.49	3.50
11	33.30	27.50	3.49
12	33.78	27.50	3.54
13	33.57	27.50	3.52
14	33.46	27.50	3.51
15	33.91	27.51	3.55
16	33.42	27.49	3.50
17	33.29	27.49	3.49
18	33.41	27.51	3.50
22	33.87	27.49	3.55
23	33.20	27.51	3.48
dia	33.37	27.50	83.95
