0	32.76	27.53	3.44
1	33.84	27.53	3.55
2	33.41	27.53	3.50
3	32.89	27.53	3.45
4	33.29	27.52	3.49
5	33.09	27.53	3.47
6	33.74	27.51	3.54
7	33.62	27.53	3.53
8	33.62	27.52	3.53
9	32.76	27.51	3.43
10	32.89	27.53	3.45
11	33.60	27.52	3.52
12	33.03	27.52	3.46
13	33.53	27.53	3.52
14	33.02	27.52	3.46
15	37.02	27.55	3.89
20	33.10	27.52	3.47
21	33.83	27.52	3.55
dia	33.27	27.52	83.73
