0	33.26	27.53	3.49
1	33.58	27.53	3.52
2	33.39	27.53	3.50
3	33.63	27.53	3.53
4	33.96	27.52	3.56
5	32.37	27.53	3.40
6	33.05	27.53	3.47
7	32.30	27.52	3.39
8	33.69	27.52	3.53
9	32.62	27.52	3.42
10	32.98	27.52	3.46
11	33.39	27.52	3.50
12	33.61	27.52	3.52
13	33.04	27.52	3.47
14	33.76	27.52	3.54
15	33.28	27.53	3.49
16	32.62	27.52	3.42
17	33.77	27.52	3.54
18	33.11	27.52	3.47
19	34.09	27.51	3.57
21	33.57	27.53	3.52
22	33.08	27.52	3.47
23	33.40	27.51	3.50
dia	33.47	27.52	84.25
