0	33.33	27.44	3.49
1	33.36	27.44	3.49
2	33.34	27.45	3.49
3	33.33	27.44	3.48
4	33.67	27.45	3.52
5	33.32	27.45	3.49
6	32.99	27.45	3.45
7	33.88	27.45	3.54
8	33.69	27.44	3.52
9	33.24	27.45	3.48
10	33.47	27.44	3.50
11	32.80	27.44	3.43
12	33.50	27.45	3.50
13	33.01	27.44	3.45
14	33.18	27.45	3.47
15	33.01	27.45	3.45
16	32.87	27.43	3.44
17	33.31	27.44	3.48
19	33.31	27.44	3.48
dia	33.29	27.44	83.56
