0	32.85	27.44	3.44
1	33.42	27.44	3.50
2	33.16	27.44	3.47
3	33.26	27.43	3.48
4	33.24	27.45	3.48
5	34.22	27.44	3.58
6	33.02	27.45	3.45
7	32.94	27.46	3.45
9	33.65	27.44	3.52
10	33.01	27.45	3.45
11	33.96	27.44	3.55
12	33.67	27.45	3.52
13	33.44	27.44	3.50
14	33.34	27.44	3.49
16	33.29	27.44	3.48
17	33.16	27.45	3.47
18	33.33	27.45	3.49
19	33.54	27.44	3.51
20	32.94	27.44	3.44
21	32.91	27.44	3.44
22	33.25	27.45	3.48
23	34.19	27.44	3.58
dia	33.39	27.44	83.81
